,종목코드,15-16,16-17,17-18,18-19,19-20
118,029780,0.9682926829268292,0.9874055415617129,0.9145408163265306,0.9832635983263598,0.7943262411347518
119,030000,0.694672131147541,1.12094395280236,0.9473684210526315,1.3694444444444445,0.6206896551724138
120,030200,1.0224137931034483,1.075885328836425,0.8636363636363636,0.9891107078039928,0.710091743119266
121,031430,1.0166270783847982,0.8341121495327103,1.3459383753501402,3.116545265348595,0.6110183639398998
122,032640,1.0325581395348837,1.2882882882882882,0.8566433566433567,1.273469387755102,0.6762820512820513
123,032830,1.2149532710280373,0.9273504273504274,1.0691244239631337,0.7241379310344828,0.4857142857142857
124,033780,1.2402669632925474,0.874439461883408,1.0256410256410255,1.05,0.6761904761904762
125,034020,0.7707948243992606,1.1486810551558753,0.6638830897703549,0.4459119496855346,0.5056417489421721
126,034220,0.831230283911672,1.1480075901328273,0.8644628099173554,0.762906309751434,0.531328320802005
127,034730,0.9291666666666667,1.0919282511210762,1.215605749486653,0.9138513513513513,0.5951940850277264
128,035250,1.1827338129496403,0.9294403892944039,0.7382198952879581,1.122340425531915,0.5829383886255924
129,035420,0.9415292353823088,1.3614649681528663,0.9263157894736842,0.15656565656565657,1.314516129032258
130,035720,0.8929824561403509,0.8163064833005894,1.5884476534296028,0.7803030303030303,1.4611650485436893
131,036460,0.9571788413098237,1.1828947368421052,1.0778642936596219,0.9731682146542827,0.44750795334040294
132,036570,1.3763440860215055,1.19140625,1.3770491803278688,1.167857142857143,1.2599388379204892
133,042660,0.28179271708683473,8.906560636182903,0.6160714285714286,1.0615942028985508,0.45051194539249145
134,042670,0.5926940639269407,1.4514637904468413,1.026539278131635,0.7559462254395036,0.4883720930232558
135,047040,0.7881136950904393,1.1885245901639345,0.7268965517241379,0.9810246679316889,0.5338491295938105
136,047050,0.8234165067178503,1.1118881118881119,0.960167714884696,0.7969432314410481,0.5863013698630137
137,047810,1.1496478873239437,0.8820826952526799,0.8671875,0.7207207207207207,0.5625
138,049770,0.8665785997357992,0.7088414634146342,0.9526881720430107,1.146726862302483,0.6830708661417323
139,051600,0.6328358208955224,0.9811320754716981,0.7291666666666666,0.7681318681318682,0.8125894134477826
140,051900,1.1559523809523808,0.835221421215242,1.4895191122071516,1.1713576158940397,0.7568904593639576
141,051910,1.4111111111111112,0.925984251968504,1.3112244897959184,0.9610894941634242,0.7881241565452092
142,052690,0.6592356687898089,0.8921095008051529,1.128158844765343,0.7728,0.6273291925465838
143,055550,0.9684466019417476,1.167919799498747,0.98068669527897,0.9573304157549234,0.6114285714285714
144,057050,1.0,0.9845559845559846,0.8352941176470589,1.0140845070422535,0.5314814814814814
145,060980,0.7531914893617021,1.2523540489642184,0.7413533834586467,0.8387423935091278,0.6674727932285369
146,064350,0.9146666666666666,1.2215743440233235,0.7541766109785203,1.4841772151898733,0.4946695095948827
147,064960,1.2590579710144927,0.7129496402877697,0.7870837537840565,1.0333333333333334,0.6947890818858561
148,066570,1.0392491467576792,1.1149425287356323,1.6126656848306333,0.7013698630136986,0.6263020833333334
149,068270,1.6484149855907781,0.7875874125874126,3.435072142064373,0.5880452342487884,1.0879120879120878
150,069260,0.7348927875243665,1.257294429708223,1.0379746835443038,0.9105691056910569,0.6517857142857143
151,069620,1.7725752508361203,0.7933962264150943,2.3721759809750296,0.9298245614035088,0.4517520215633423
152,069960,0.9063545150501672,0.7453874538745388,0.9168316831683169,1.0961123110151187,0.554679802955665
153,071050,0.7114147909967846,1.064406779661017,1.7558386411889597,0.7702539298669892,0.706436420722135
154,071840,0.7478005865102639,1.0509803921568628,1.3432835820895523,0.7138888888888889,0.3229571984435798
155,073240,0.9157549234135668,1.020310633213859,0.5403981264637002,0.9501625135427952,0.6978335233751425
156,078930,1.341860465116279,1.024263431542461,1.0507614213197969,0.855072463768116,0.6666666666666666
157,079160,1.5142428785607196,0.7435643564356436,0.9054593874833555,0.6544117647058824,0.39775280898876403
158,079430,0.8371531966224367,0.7752161383285303,0.9479553903345725,0.8235294117647058,0.3433333333333333
159,079550,,0.7440758293838863,0.6133757961783439,0.8245067497403946,0.48866498740554154
160,081660,0.8886792452830189,0.7441613588110403,1.5477888730385163,0.7225806451612903,0.35714285714285715
161,086280,0.8266666666666667,0.7903225806451613,1.1496598639455782,0.7662721893491125,0.6656370656370656
162,086790,0.8359511343804538,1.5427974947807934,1.2381596752368065,0.8207650273224044,0.5818908122503329
163,088350,0.9115646258503401,0.9014925373134328,1.0248344370860927,0.6453957996768982,0.3304130162703379
164,090430,0.11687144141444411,0.7192307692307692,1.1301247771836007,0.6151419558359621,0.8102564102564103
165,093050,0.8083735909822867,0.8924302788844621,1.2433035714285714,0.9102333931777379,0.4181459566074951
166,093370,1.3307926829268293,1.6723940435280642,1.3904109589041096,0.7536945812807881,0.7934640522875817
167,096760,2.636065573770492,0.9925373134328358,1.0350877192982457,0.8341404358353511,0.6785195936139332
168,096770,1.7106598984771573,0.9881305637982196,1.2672672672672673,0.8601895734597157,0.45454545454545453
169,097950,0.928763440860215,1.0217076700434153,0.9107648725212465,1.009331259720062,0.6594761171032357
170,103140,1.1363636363636365,1.36,1.0038363171355498,0.780891719745223,0.5758564437194127
171,105560,0.832901554404145,1.5241057542768273,1.2387755102040816,0.7248764415156508,0.7181818181818181
172,105630,1.3197604790419162,0.4401088929219601,0.9237113402061856,1.265625,0.3142857142857143
173,108670,0.8042168674698795,0.7602996254681648,0.7714285714285715,0.7879948914431673,0.5769854132901134
174,111770,0.8198924731182796,0.7278688524590164,0.8423423423423423,1.1853832442067735,0.6526315789473685
175,114090,0.592,0.9864864864864865,1.17351598173516,0.8793774319066148,0.5619469026548672
176,115390,1.1015625,1.0,1.7659574468085106,0.7971887550200804,0.45591939546599497
177,120110,1.3976143141153081,1.0071123755334281,0.9519774011299436,0.755192878338279,0.5530451866404715
178,128940,3.2110091743119265,0.42714285714285716,1.7090301003344481,0.8943248532289628,0.537199124726477
179,138930,0.6322147651006711,0.9745222929936306,1.1328976034858387,0.6634615384615384,0.631159420289855
180,139480,0.7435344827586207,1.191304347826087,1.3309002433090025,0.6343692870201096,0.590778097982709
181,145990,1.075085324232082,1.0275132275132275,0.8867147270854789,0.7119628339140535,0.5138662316476346
182,161390,1.1758118701007838,1.0380952380952382,0.9834862385321101,0.7164179104477612,0.48828125
183,161890,1.1725105189340814,0.8983253588516746,1.0399467376830893,1.0320102432778488,0.45781637717121587
184,170900,1.2875,0.6077669902912621,1.2140575079872205,0.8403508771929824,0.8308977035490606
185,185750,2.074074074074074,0.7892857142857143,1.1538461538461537,0.8274509803921568,0.7706161137440758
186,192400,1.0634920634920635,0.6592039800995025,0.6520754716981132,1.6319444444444444,0.524822695035461
187,192820,0.8780487804878049,1.0793650793650793,1.0477941176470589,1.0842105263157895,0.4880258899676375
188,204320,0.9873817034700315,1.65814696485623,0.8940269749518305,0.12650862068965518,0.7189097103918228
189,207940,,,2.815028901734104,0.6724845995893224,1.381679389312977
190,214320,,0.7817258883248731,1.0340909090909092,1.1004709576138147,0.717546362339515
191,241560,,,0.8555858310626703,0.9920382165605095,0.6741573033707865
192,251270,,,,0.8071895424836601,0.7595141700404858
193,267250,,,,0.7777777777777778,0.572901325478645
194,271560,,,,0.78515625,1.0945273631840795
195,282330,,,,1.2485207100591715,0.6042654028436019
196,285130,,,,0.6704761904761904,1.1576704545454546
197,294870,,,,,0.306640625
198,298040,,,,,0.3172496984318456
199,316140,,,,,0.5137809187279152
